v-sweep,id,gm,
-3.69000000e-01,-1.49361810e-07,2.13346674e-06,
-3.70000000e-01,-1.51510793e-07,2.16475193e-06,
-3.71000000e-01,-1.53691314e-07,2.19651852e-06,
-3.72000000e-01,-1.55903830e-07,2.22875940e-06,
-3.73000000e-01,-1.58148833e-07,2.26150831e-06,
-3.74000000e-01,-1.60426847e-07,2.29476171e-06,
-3.75000000e-01,-1.62738356e-07,2.32850716e-06,
-3.76000000e-01,-1.65083861e-07,2.36278019e-06,
-3.77000000e-01,-1.67463917e-07,2.39757725e-06,
-3.78000000e-01,-1.69879016e-07,2.43290543e-06,
-3.79000000e-01,-1.72329727e-07,2.46878606e-06,
-3.80000000e-01,-1.74816588e-07,2.50521559e-06,
-3.81000000e-01,-1.77340159e-07,2.54219934e-06,
-3.82000000e-01,-1.79900987e-07,2.57975863e-06,
-3.83000000e-01,-1.82499676e-07,2.61790056e-06,
-3.84000000e-01,-1.85136788e-07,2.65662692e-06,
-3.85000000e-01,-1.87812930e-07,2.69595013e-06,
-3.86000000e-01,-1.90528688e-07,2.73588441e-06,
-3.87000000e-01,-1.93284698e-07,2.77643863e-06,
-3.88000000e-01,-1.96081565e-07,2.81761992e-06,
-3.89000000e-01,-1.98919938e-07,2.85943891e-06,
-3.90000000e-01,-2.01800443e-07,2.90190449e-06,
-3.91000000e-01,-2.04723747e-07,2.94502911e-06,
-3.92000000e-01,-2.07690501e-07,2.98881986e-06,
-3.93000000e-01,-2.10701387e-07,3.03330694e-06,
-3.94000000e-01,-2.13757115e-07,3.07847614e-06,
-3.95000000e-01,-2.16858339e-07,3.12434345e-06,
-3.96000000e-01,-2.20005802e-07,3.17093907e-06,
-3.97000000e-01,-2.23200217e-07,3.21825766e-06,
-3.98000000e-01,-2.26442317e-07,3.26630989e-06,
-3.99000000e-01,-2.29732837e-07,3.31511707e-06,
-4.00000000e-01,-2.33072551e-07,3.36468631e-06,
-4.01000000e-01,-2.36462210e-07,3.41503004e-06,
-4.02000000e-01,-2.39902612e-07,3.46616424e-06,
-4.03000000e-01,-2.43394538e-07,3.51809604e-06,
-4.04000000e-01,-2.46938804e-07,3.57085206e-06,
-4.05000000e-01,-2.50536242e-07,3.62443231e-06,
-4.06000000e-01,-2.54187668e-07,3.67884923e-06,
-4.07000000e-01,-2.57893941e-07,3.73412234e-06,
-4.08000000e-01,-2.61655913e-07,3.79026055e-06,
-4.09000000e-01,-2.65474462e-07,3.84729582e-06,
-4.10000000e-01,-2.69350505e-07,3.90522459e-06,
-4.11000000e-01,-2.73284911e-07,3.96406641e-06,
-4.12000000e-01,-2.77278637e-07,4.02383371e-06,
-4.13000000e-01,-2.81332579e-07,4.08454248e-06,
-4.14000000e-01,-2.85447722e-07,4.14621759e-06,
-4.15000000e-01,-2.89625014e-07,4.20886259e-06,
-4.16000000e-01,-2.93865448e-07,4.27250590e-06,
-4.17000000e-01,-2.98170026e-07,4.33715108e-06,
-4.18000000e-01,-3.02539750e-07,4.40281767e-06,
-4.19000000e-01,-3.06975661e-07,4.46951987e-06,
-4.20000000e-01,-3.11478789e-07,4.53729143e-06,
-4.21000000e-01,-3.16050244e-07,4.60613947e-06,
-4.22000000e-01,-3.20691068e-07,4.67606753e-06,
-4.23000000e-01,-3.25402379e-07,4.74712003e-06,
-4.24000000e-01,-3.30185308e-07,4.81929696e-06,
-4.25000000e-01,-3.35040973e-07,4.89261431e-06,
-4.26000000e-01,-3.39970537e-07,4.96710761e-06,
-4.27000000e-01,-3.44975188e-07,5.04278930e-06,
-4.28000000e-01,-3.50056116e-07,5.11966647e-06,
-4.29000000e-01,-3.55214521e-07,5.19776755e-06,
-4.30000000e-01,-3.60451651e-07,5.27712452e-06,
-4.31000000e-01,-3.65768770e-07,5.35774802e-06,
-4.32000000e-01,-3.71167147e-07,5.43964696e-06,
-4.33000000e-01,-3.76648064e-07,5.52286039e-06,
-4.34000000e-01,-3.82212868e-07,5.60740077e-06,
-4.35000000e-01,-3.87862865e-07,5.69328407e-06,
-4.36000000e-01,-3.93599436e-07,5.78054937e-06,
-4.37000000e-01,-3.99423964e-07,5.86921090e-06,
-4.38000000e-01,-4.05337858e-07,5.95928640e-06,
-4.39000000e-01,-4.11342537e-07,6.05080253e-06,
-4.40000000e-01,-4.17439463e-07,6.14378948e-06,
-4.41000000e-01,-4.23630116e-07,6.23825969e-06,
-4.42000000e-01,-4.29915982e-07,6.33423802e-06,
-4.43000000e-01,-4.36298592e-07,6.43176001e-06,
-4.44000000e-01,-4.42779502e-07,6.53084165e-06,
-4.45000000e-01,-4.49360275e-07,6.63150601e-06,
-4.46000000e-01,-4.56042514e-07,6.73379041e-06,
-4.47000000e-01,-4.62827856e-07,6.83771084e-06,
-4.48000000e-01,-4.69717936e-07,6.94329749e-06,
-4.49000000e-01,-4.76714451e-07,7.05057879e-06,
-4.50000000e-01,-4.83819093e-07,7.15957249e-06,
-4.51000000e-01,-4.91033596e-07,7.27031946e-06,
-4.52000000e-01,-4.98359732e-07,7.38284989e-06,
